"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Unit Price Total Measure","Unit Price Total Measure Unit","Unit Price Base Measure","Unit Price Base Measure Unit","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status","Upload Status"
"augsburg-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4545WN-3_ab927ed6-d201-4200-8480-e039fba642ae.jpg?v=1773920240","4","augsburg-coffee-table","","","","","","","","active","not uploaded"
"atwood-ii-coffee-table","ATWOOD II Coffee Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ATWOOD II Coffee Table adds a Contemporary touch while keeping the room feeling warm and welcoming. This living coffee table is made to fit naturally into the room. Crafted from Tempered Glass, Solid Wood, Wood Veneer, it is finished in Dark Walnut tones that pair easily with surrounding decor.<br>
Product Dimensions: 48""L X 30""W X 18 1/2""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Tempered Glass, Solid Wood, Wood Veneer.<br>
Color: Dark Walnut<br>
Weight: 65.7 lbs</p>","GOODDEGG","","Coffee Table","2026, ATWOOD II, Coffee Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4401C","29801.018709","shopify","20","deny","manual","537.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4401C_0a5adf35-c09f-4733-bfda-0f80faea39e1.jpg?v=1773920239","1","atwood-ii-coffee-table","false","ATWOOD II Coffee Table","Shop ATWOOD II Coffee Table. Contemporary style. Tempered Glass, Solid Wood build. Color: Dark Walnut. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4401C_0a5adf35-c09f-4733-bfda-0f80faea39e1.jpg?v=1773920239","lb","","179.00","active",""
"atwood-ii-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/SM6011-Z_607be35f-235f-4da8-a9de-b4890f004ae2.jpg?v=1773920239","2","atwood-ii-coffee-table","","","","","","","","active",""
"arlington-coffee-table","ARLINGTON Coffee Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with ARLINGTON Coffee Table and its Rustic character. This living coffee table is made to fit naturally into the room. Finished in Antique White tones, the Solid Wood, Wood Veneer, build balances durability with visual appeal.<br>
Product Dimensions: 52""L X 28""W X 19""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Antique White<br>
Weight: 77.6 lbs</p>","GOODDEGG","","Coffee Table","2026, ARLINGTON, Coffee Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4520C","35198.994708185","shopify","20","deny","manual","447.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4520C-Z_b97920cc-c1e4-44bd-b9b5-77891f569809.jpg?v=1773920238","1","arlington-coffee-table","false","ARLINGTON Coffee Table","Shop ARLINGTON Coffee Table. Rustic style. Solid Wood, Wood Veneer build. Color: Antique White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4520C-Z_b97920cc-c1e4-44bd-b9b5-77891f569809.jpg?v=1773920238","lb","","169.00","active",""
"arlington-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4520-1_0ea7a7a1-bba1-42e2-81c3-64e798e3a3f7.jpg?v=1773920238","2","arlington-coffee-table","","","","","","","","active",""
"arlington-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4520-2_2618eec2-87c4-4c3c-81a7-1c4e4b2901c9.jpg?v=1773920238","3","arlington-coffee-table","","","","","","","","active",""
"arlington-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4520-3_74d339b9-5ef8-43c1-b8a5-9253b74c7c33.jpg?v=1773920238","4","arlington-coffee-table","","","","","","","","active",""
"alvise-coffee-table","ALVISE Coffee Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ALVISE Coffee Table, styled in Contemporary and designed for everyday comfort. Built as a living coffee table, it pairs well with a wide range of interiors. With Steel, Glass, and Champagne tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 38""DIA X 18""H</p>

<p>Materials: Steel, Glass.<br>
Color: Champagne<br>
Weight: 47.74 lbs</p>","GOODDEGG","","Coffee Table","2026, ALVISE, Coffee Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4377C-TABLE","21654.000792193","shopify","20","deny","manual","657.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4377C-1_fa852fc4-0408-42d5-8660-d3063d5a7f76.jpg?v=1773920237","1","alvise-coffee-table","false","ALVISE Coffee Table","Shop ALVISE Coffee Table. Contemporary style. Steel, Glass build. Color: Champagne. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4377C-1_fa852fc4-0408-42d5-8660-d3063d5a7f76.jpg?v=1773920237","lb","","239.00","active",""
"alvise-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4377-1-Z_30e33dc2-aa10-4f28-9237-d3bbecdf1764.jpg?v=1773920237","2","alvise-coffee-table","","","","","","","","active",""
"alvise-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4377-2_1de3bf02-4475-40e1-b8b7-8795022695a4.jpg?v=1773920237","3","alvise-coffee-table","","","","","","","","active",""
"alvise-coffee-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4377-3_152b08d3-dd8c-4ad7-ae9d-b73aaa8ab866.jpg?v=1773920237","4","alvise-coffee-table","","","","","","","","active",""
"silver-creek-52-tv-console","SILVER CREEK 52"" TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SILVER CREEK 52"" TV Console adds a Contemporary touch while keeping the room feeling warm and welcoming. Built as a living tv console, it pairs well with a wide range of interiors. Crafted from Metal, Tempered Glass, it is finished in Brown or Silver tones that pair easily with surrounding decor.<br>
Product Dimensions: 52""W X 20""D X 22 1/2""H</p>

<p>Materials: Metal, Tempered Glass.<br>
Color: Brown or Silver<br>
Weight: 82 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, SILVER CREEK, TV Console","true","Title","Default Title","","","","","","","","CM5510-TV","37194.982573133","shopify","20","deny","manual","327.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5510-TV_9a0a8cdd-25f6-47ec-b795-3983e6b4ff9a.jpg?v=1773920236","1","silver-creek-52-tv-console","false","SILVER CREEK 52"" TV Console","Shop SILVER CREEK 52"" TV Console. Contemporary style. Metal, Tempered Glass build. Color: Brown/Silver. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5510-TV_9a0a8cdd-25f6-47ec-b795-3983e6b4ff9a.jpg?v=1773920236","lb","","139.00","active",""
"silver-creek-2-pc-pier-shelves-1-pair-tv-console","SILVER CREEK 2 Pc. Pier Shelves (1 Pair) TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SILVER CREEK 2 Pc. Pier Shelves (1 Pair), styled in Contemporary and designed for everyday comfort. This living tv console is made to fit naturally into the room. With Metal, Tempered Glass and Brown or Silver tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 20 1/2""W X 15 1/8""D X 65""H</p>

<p>Materials: Metal, Tempered Glass.<br>
Color: Brown or Silver<br>
Weight: 79 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, SILVER CREEK, TV Console","true","Title","Default Title","","","","","","","","CM5510-PC","35833.978666948","shopify","20","deny","manual","687.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5510-PC_b937e2a1-2f6c-4e80-a91f-f989587ba703.jpg?v=1773920235","1","silver-creek-2-pc-pier-shelves-1-pair-tv-console","false","SILVER CREEK 2 Pc. Pier Shelves (1 Pair) TV Console","Shop SILVER CREEK 2 Pc. Pier Shelves (1 Pair) TV Console. Color: Brown/Silver. Free shipping from GOODDEGG. Buy now.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5510-PC_b937e2a1-2f6c-4e80-a91f-f989587ba703.jpg?v=1773920235","lb","","249.00","active",""
"sabugal-70-tv-stand-tv-console","SABUGAL 70"" TV Stand TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SABUGAL 70"" TV Stand adds a Contemporary touch while keeping the room feeling warm and welcoming. This living tv console is made to fit naturally into the room. Crafted from Tempered Glass, Engineered Wood, it is finished in White tones that pair easily with surrounding decor.<br>
Product Dimensions: 70""L X 17 3/4""W X 24 1/4""H Bonus storage &amp; convenience features (from matching set pieces): No Show Drawer Pull</p>

<p>Materials: Tempered Glass, Engineered Wood.<br>
Color: White<br>
Weight: 140 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, SABUGAL, TV Console","true","Title","Default Title","","","","","","","","CM5206WH-TV-70","63503.022518474","shopify","20","deny","manual","1077.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5206WH-TV-1_50e872cf-7b86-46dc-afa8-64eefd077e03.jpg?v=1773920235","1","sabugal-70-tv-stand-tv-console","false","SABUGAL 70"" TV Stand TV Console","Shop SABUGAL 70"" TV Stand TV Console. Contemporary style. Tempered Glass, Engineered Wood build. Color: White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5206WH-TV-1_50e872cf-7b86-46dc-afa8-64eefd077e03.jpg?v=1773920235","lb","","399.00","active",""
"sabugal-60-tv-stand-tv-console","SABUGAL 60"" TV Stand TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SABUGAL 60"" TV Stand, styled in Contemporary and designed for everyday comfort. As a living tv console, it is designed to complement your space. With Tempered Glass, Engineered Wood and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 60""L X 17 3/4""W X 24 1/4""H Bonus storage &amp; convenience features (from matching set pieces): No Show Drawer Pull</p>

<p>Materials: Tempered Glass, Engineered Wood.<br>
Color: White<br>
Weight: 124 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, SABUGAL, TV Console","true","Title","Default Title","","","","","","","","CM5206WH-TV-60","56245.00028763","shopify","20","deny","manual","927.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5206WH-TV-1_1cf34a13-c4fe-41bf-bfa4-fe97459b30d6.jpg?v=1773920234","1","sabugal-60-tv-stand-tv-console","false","SABUGAL 60"" TV Stand TV Console","Shop SABUGAL 60"" TV Stand TV Console. Contemporary style. Tempered Glass, Engineered Wood build. Color: White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5206WH-TV-1_1cf34a13-c4fe-41bf-bfa4-fe97459b30d6.jpg?v=1773920234","lb","","339.00","active",""
"presho-72-tv-stand-tv-console","PRESHO 72"" TV Stand TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
PRESHO 72"" TV Stand adds a Rustic touch while keeping the room feeling warm and welcoming. This living tv console is made to fit naturally into the room. Crafted from Solid Wood, Wood Veneer, it is finished in Dark Oak tones that pair easily with surrounding decor.<br>
Product Dimensions: 72""L X 17""W X 27""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Cabinets &amp; Drawers</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Dark Oak<br>
Weight: 128.7 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, PRESHO, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5902DA-TV-72","58377.020504341","shopify","20","deny","manual","777.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5902DA-TV-72-1_cf4e6740-07f1-4b43-b84a-24d5b4039355.jpg?v=1773920234","1","presho-72-tv-stand-tv-console","false","PRESHO 72"" TV Stand TV Console","Shop PRESHO 72"" TV Stand TV Console. Rustic style. Solid Wood, Wood Veneer build. Color: Dark Oak. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5902DA-TV-72-1_cf4e6740-07f1-4b43-b84a-24d5b4039355.jpg?v=1773920234","lb","","299.00","active",""
"presho-72-tv-stand-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5902DA-TV-72-2_26795eb3-71d0-4f8d-b3a1-f0625c22c2a0.jpg?v=1773920234","2","presho-72-tv-stand-tv-console","","","","","","","","active",""
"presho-72-tv-stand-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5902DA-TV-72-WB-1_fbcabb16-7b0d-4c5e-870a-cf344c0aaf7b.jpg?v=1773920234","3","presho-72-tv-stand-tv-console","","","","","","","","active",""
"ninove-55-tv-console","NINOVE 55"" TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with NINOVE 55"" TV Console and its Contemporary character. As a living tv console, it is designed to complement your space. Finished in White tones, the Lacquer, Metal, Wood, build balances durability with visual appeal.<br>
Product Dimensions: 55""W X 15 1/2""D X 16""H</p>

<p>Materials: Lacquer, Metal, Wood.<br>
Color: White<br>
Weight: 61.6 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, NINOVE, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5057-TV","27941.017836578","shopify","20","deny","manual","507.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5057-TV_58b8e1cb-670d-4612-aeda-74699cad22ee.jpg?v=1773920233","1","ninove-55-tv-console","false","NINOVE 55"" TV Console","Shop NINOVE 55"" TV Console. Contemporary style. Lacquer, Metal build. Color: White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5057-TV_58b8e1cb-670d-4612-aeda-74699cad22ee.jpg?v=1773920233","lb","","189.00","active",""
"neapoli-63-tv-console","NEAPOLI 63"" TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
NEAPOLI 63"" TV Console brings a Contemporary look to your home with a refined, comfortable feel. As a living tv console, it is designed to complement your space. The Lacquer, Metal, Tempered Glass, Wood, construction is complemented by Black or White tones for a polished look.<br>
Product Dimensions: 63""W X 15 3/4""D X 19 5/8""H</p>

<p>Materials: Lacquer, Metal, Tempered Glass, Wood.<br>
Color: Black or White<br>
Weight: 96.2 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, NEAPOLI, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5811TV-SET","43635.994227133","shopify","20","deny","manual","507.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5811-TV_7aed4bf8-b41f-45f8-8502-d9c00d6de72d.jpg?v=1773920232","1","neapoli-63-tv-console","false","NEAPOLI 63"" TV Console","Shop NEAPOLI 63"" TV Console. Contemporary style. Lacquer, Metal build. Color: Black/White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5811-TV_7aed4bf8-b41f-45f8-8502-d9c00d6de72d.jpg?v=1773920232","lb","","189.00","active",""
"neapoli-63-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5811-TV2_a1f3f80e-846f-4e54-91ea-75f181fabd12.jpg?v=1773920232","2","neapoli-63-tv-console","","","","","","","","active",""
"kebbyll-pier-cabinet-tv-console","KEBBYLL Pier Cabinet TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
KEBBYLL Pier Cabinet adds a Industrial touch while keeping the room feeling warm and welcoming. This living tv console is made to fit naturally into the room. Crafted from Metal, Paper Veneeer, Engineered Wood, it is finished in Antique Black or Natural Tone tones that pair easily with surrounding decor.<br>
Product Dimensions: 21 1/4""W X 14""D X 62 1/2""H</p>

<p>Materials: Metal, Paper Veneeer, Engineered Wood.<br>
Color: Antique Black or Natural Tone<br>
Weight: 61.42 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, KEBBYLL, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5913-PC","27860.006239296","shopify","20","deny","manual","510.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-PC-1_e6536d69-f9ba-47b1-989c-a524b22ad4da.jpg?v=1773920232","1","kebbyll-pier-cabinet-tv-console","false","KEBBYLL Pier Cabinet TV Console","Shop KEBBYLL Pier Cabinet TV Console. Industrial style. Metal, Paper Veneeer build. Color: Antique Black/Natural Tone. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-PC-1_e6536d69-f9ba-47b1-989c-a524b22ad4da.jpg?v=1773920232","lb","","199.00","active",""
"kebbyll-pier-cabinet-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-TV-PC-BR-9_9859ac9b-9047-4b86-a1ee-75c39bbe2eab.jpg?v=1773920231","2","kebbyll-pier-cabinet-tv-console","","","","","","","","active",""
"kebbyll-bridge-tv-console","KEBBYLL Bridge TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with KEBBYLL Bridge, styled in Industrial and designed for everyday comfort. As a living tv console, it is designed to complement your space. With Metal, Paper Veneeer, Engineered Wood and Antique Black or Natural Tone tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 68 7/8""W X 13 3/4""D X 7 1/2""H</p>

<p>Materials: Metal, Paper Veneeer, Engineered Wood.<br>
Color: Antique Black or Natural Tone<br>
Weight: 48.4 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, KEBBYLL, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5913-BR","21954.006785711","shopify","20","deny","manual","300.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-BR_34c35067-9668-4457-a29d-a856a83b7c3d.jpg?v=1773920231","1","kebbyll-bridge-tv-console","false","KEBBYLL Bridge TV Console","Shop KEBBYLL Bridge TV Console. Industrial style. Metal, Paper Veneeer build. Color: Antique Black/Natural Tone. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-BR_34c35067-9668-4457-a29d-a856a83b7c3d.jpg?v=1773920231","lb","","129.00","active",""
"kebbyll-bridge-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5903-TV-72-2_1d86d78a-c3d6-46fd-873f-e0f3fe581ea2.jpg?v=1773920230","2","kebbyll-bridge-tv-console","","","","","","","","active",""
"kebbyll-60-tv-stand-tv-console","KEBBYLL 60"" TV Stand TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
KEBBYLL 60"" TV Stand brings a Industrial look to your home with a refined, comfortable feel. Built as a living tv console, it pairs well with a wide range of interiors. The Metal, Paper Veneeer, Engineered Wood construction is complemented by Antique Black or Natural Tone tones for a polished look.<br>
Product Dimensions: 60""W X 15 1/2""D X 23""H</p>

<p>Materials: Metal, Paper Veneeer, Engineered Wood.<br>
Color: Antique Black or Natural Tone<br>
Weight: 104.86 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, Indoor Furniture, KEBBYLL, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5913-TV-PK","47564.013432859","shopify","20","deny","manual","777.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-TV_daf90783-30d9-4acc-8e6e-5f0a4b356a8e.jpg?v=1773920230","1","kebbyll-60-tv-stand-tv-console","false","KEBBYLL 60"" TV Stand TV Console","Shop KEBBYLL 60"" TV Stand TV Console. Industrial style. Metal, Paper Veneeer build. Color: Antique Black/Natural Tone. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-TV_daf90783-30d9-4acc-8e6e-5f0a4b356a8e.jpg?v=1773920230","lb","","319.00","active",""
"kebbyll-60-tv-stand-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5913-TV-PC-BR-9_da7452b5-c934-40b8-ad2c-46023d2ca7ab.jpg?v=1773920230","2","kebbyll-60-tv-stand-tv-console","","","","","","","","active",""
"georgia-72-tv-stand-tv-console","GEORGIA 72"" TV Stand TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with GEORGIA 72"" TV Stand, styled in Cottage and designed for everyday comfort. Built as a living tv console, it pairs well with a wide range of interiors. With Solid Wood, Wood Veneer, and Antique White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 60""L X 18""W X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Multiple Drawers &amp; Storage</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Antique White<br>
Weight: 121 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, GEORGIA, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5089-TV-72","54884.994284659","shopify","20","deny","manual","717.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5089-TV-72-2_103ffee3-818f-437d-ad61-abf584d47044.jpg?v=1773920229","1","georgia-72-tv-stand-tv-console","false","GEORGIA 72"" TV Stand TV Console","Shop GEORGIA 72"" TV Stand TV Console. Cottage style. Solid Wood, Wood Veneer build. Color: Antique White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5089-TV-72-2_103ffee3-818f-437d-ad61-abf584d47044.jpg?v=1773920229","lb","","269.00","active",""
"georgia-72-tv-stand-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5089-TV-72-1_e571e07d-3953-4414-a9be-3bbb4ca12410.jpg?v=1773920229","2","georgia-72-tv-stand-tv-console","","","","","","","","active",""
"georgia-72-tv-stand-tv-console","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5089-TV-72-2-Z_7f4d6668-721d-4b41-a3a3-e0fdb90d88eb.jpg?v=1773920229","3","georgia-72-tv-stand-tv-console","","","","","","","","active",""
"georgia-60-tv-stand-tv-console","GEORGIA 60"" TV Stand TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
GEORGIA 60"" TV Stand brings a Cottage look to your home with a refined, comfortable feel. This living tv console is made to fit naturally into the room. The Solid Wood, Wood Veneer, construction is complemented by Antique White tones for a polished look.<br>
Product Dimensions: 72""L X 18""W X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Multiple Drawers &amp; Storage</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Antique White<br>
Weight: 102.3 lbs</p>","GOODDEGG","","TV Console","2026, Furniture of America, GEORGIA, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5089-TV-60","46402.000499393","shopify","20","deny","manual","597.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5089-TV-60-Z_ce4c6a58-14ba-43c6-a96e-ee50876f1db4.jpg?v=1773920228","1","georgia-60-tv-stand-tv-console","false","GEORGIA 60"" TV Stand TV Console","Shop GEORGIA 60"" TV Stand TV Console. Cottage style. Solid Wood, Wood Veneer build. Color: Antique White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5089-TV-60-Z_ce4c6a58-14ba-43c6-a96e-ee50876f1db4.jpg?v=1773920228","lb","","249.00","active",""
"evos-63-tv-console","EVOS 63"" TV Console","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
EVOS 63"" TV Console brings a Contemporary look to your home with a refined, comfortable feel. This living tv console is made to fit naturally into the room. The Lacquer, Metal, Tempered Glass, Wood, construction is complemented by Black or White tones for a polished look.<br>
Product Dimensions: 63""W X 19 3/4""D X 15 1/2""H</p>

<p>Materials: Lacquer, Metal, Tempered Glass, Wood.<br>
Color: Black or White<br>
Weight: 99 lbs</p>","GOODDEGG","","TV Console","2026, EVOS, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, TV Console","true","Title","Default Title","","","","","","","","CM5813-TV","44906.007503896","shopify","20","deny","manual","1077.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5813-TV_42f3462b-2d64-407a-81a6-6b2c446e56e8.jpg?v=1773920227","1","evos-63-tv-console","false","EVOS 63"" TV Console","Shop EVOS 63"" TV Console. Contemporary style. Lacquer, Metal build. Color: Black/White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM5813-TV_42f3462b-2d64-407a-81a6-6b2c446e56e8.jpg?v=1773920227","lb","","399.00","active",""
