Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
zalika-patio-side-table,ZALIKA Patio Side Table,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ZALIKA and designed for everyday comfort.<br>
This outdoor table is made to fit naturally into the room. With quality materials and complementary tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 19.5&quot;W X 19.5&quot;D X 21&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: - | Dimensions: 19.5&quot;W X 19.5&quot;D X 21&quot;H | Shipping (LxWxH): 21.7 x 21.7 x 5.1 in | Volume: 1.4 cuft</strong><br>
</p>

<p>Materials: See details in features.<br>
Color: Varies by variant<br>
Weight: Varies by variant</p>",GOODDEGG,Furniture > Tables,Table,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Table, ZALIKA, LIVING ROOM FURNITURE",TRUE,Type,Single Item,,,,,,,,FM80010BK-T,,shopify,20,deny,manual,180,,TRUE,FALSE,,,,,,FM80010BK-T-3PC-1.jpg,1,zalika-patio-side-table,FALSE,ZALIKA Patio Side Table,Shop ZALIKA Patio Side Table. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010BK-T-3PC-1.jpg,lb,,60,active
zalika-patio-side-table,,,,,,,,,Single Item,,,,,,,,FM80010NT-T,,shopify,20,deny,manual,180,,TRUE,FALSE,,,,,,FM80010NT-T-3PC-1.jpg,2,zalika-patio-side-table,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010NT-T-3PC-1.jpg,lb,,70,
antigua-ottoman-2-ctn,ANTIGUA Ottoman (2 / CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ANTIGUA Ottoman (2 / CTN), styled in Contemporary and designed for everyday comfort. As a outdoor ottoman, it is designed to complement your space. With Aluminum, Polyethylene Wicker, Polyspun and Gun Metal or Brown or Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 17 3/4""L X 17 3/4""W X 16 1/4""H</p>

<p>Materials: Aluminum, Polyethylene Wicker, Polyspun.<br>
Color: Gun Metal or Brown or Gray<br>
Weight: 17.9 lbs</p>",GOODDEGG,Furniture > Ottomans,Ottoman,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Ottoman, ANTIGUA, LIVING ROOM FURNITURE",TRUE,Color,Gun Metal/Brown/Gray,,,,,,,,GM-1006-2PK,8119,shopify,20,deny,manual,420,,TRUE,FALSE,,,,,,GM-1006-WB-1.jpg,1,antigua-ottoman-2-ctn,FALSE,ANTIGUA Ottoman (2 / CTN),"Shop ANTIGUA Ottoman (2 / CTN). Contemporary style. Aluminum, Polyethylene Wicker build. Color: Gun Metal/Brown/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1006-WB-1.jpg,lb,,170,active
mackay-ottoman-2-ctn,MACKAY Ottoman (2 / CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with MACKAY Ottoman (2 / CTN), styled in Contemporary and designed for everyday comfort. Built as a outdoor ottoman, it pairs well with a wide range of interiors. With Aluminum, FSC Certified 100% Teak Wood and Beige or Natural Teak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 21 1/4""L X 21 1/4""W X 16 1/2""H</p>

<p>Materials: Aluminum, FSC Certified 100% Teak Wood.<br>
Color: Beige or Natural Teak<br>
Weight: 29.75 lbs</p>",GOODDEGG,Furniture > Ottomans,Ottoman,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Ottoman, MACKAY, LIVING ROOM FURNITURE",TRUE,Color,Beige/Natural Teak,,,,,,,,GM-2003-2PK,13494,shopify,20,deny,manual,240,,TRUE,FALSE,,,,,,GM-2003-WB-1.jpg,1,mackay-ottoman-2-ctn,FALSE,MACKAY Ottoman (2 / CTN),"Shop MACKAY Ottoman (2 / CTN). Contemporary style. Aluminum, FSC Certified 100% Teak Wood build. Color: Beige/Natural Teak. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2003-WB-1.jpg,lb,,90,active
mackay-ottoman-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2003-WB-2.jpg,2,mackay-ottoman-2-ctn,,,,,,,,
mackay-ottoman-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2003-WB-3.jpg,3,mackay-ottoman-2-ctn,,,,,,,,
mackay-ottoman-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2001-7PC+OT-1.jpg,4,mackay-ottoman-2-ctn,,,,,,,,
antigua-sofa,ANTIGUA Sofa,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ANTIGUA Sofa adds a Contemporary touch while keeping the room feeling warm and welcoming. This outdoor sofa is made to fit naturally into the room. Crafted from Aluminum, Polyethylene Wicker, Polyspun, it is finished in Gun Metal or Brown or Gray tones that pair easily with surrounding decor.<br>
Product Dimensions: 76 3/4""L X 34""W X 43""H</p>

<p>Materials: Aluminum, Polyethylene Wicker, Polyspun.<br>
Color: Gun Metal or Brown or Gray<br>
Weight: 75.4 lbs</p>",GOODDEGG,Furniture > Sofas,Sofa,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Sofa, ANTIGUA, LIVING ROOM FURNITURE",TRUE,Color,Gun Metal/Brown/Gray,,,,,,,,GM-1004,34201,shopify,20,deny,manual,1257,,TRUE,FALSE,,,,,,GM-1004-1.jpg,1,antigua-sofa,FALSE,ANTIGUA Sofa,"Shop ANTIGUA Sofa. Contemporary style. Aluminum, Polyethylene Wicker build. Color: Gun Metal/Brown/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1004-1.jpg,lb,,499,active
antigua-sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1004-2.jpg,2,antigua-sofa,,,,,,,,
arali-hxz-pop-up-gazebo-patio-set,ARALI HXZ Pop Up Gazebo Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ARALI HXZ Pop Up Gazebo adds a Contemporary touch while keeping the room feeling warm and welcoming. As a outdoor patio set, it is designed to complement your space. Crafted from Metal, Fabric, it is finished in Gray tones that pair easily with surrounding decor.<br>
Product Dimensions: 132""W X 132""D X 98.5""H</p>

<p>Materials: Metal, Fabric.<br>
Color: Gray<br>
Weight: 39.68 lbs</p>",GOODDEGG,Furniture > Outdoor Furniture > Outdoor Furniture Sets,Patio Set,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Patio Set, ARALI",TRUE,Color,Gray,,,,,,,,LA-A023GY,17999,shopify,20,deny,manual,357,,TRUE,FALSE,,,,,,LA-A023GY-1.jpg,1,arali-hxz-pop-up-gazebo-patio-set,FALSE,ARALI HXZ Pop Up Gazebo Patio Set,"Shop ARALI HXZ Pop Up Gazebo Patio Set. Contemporary style. Metal, Fabric build. Color: Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A023GY-1.jpg,lb,,139,active
