Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
crowthorne-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70100GY-N-WB-2.jpg,11,crowthorne-nightstand,,,,,,,,
crowthorne-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70100GY-N-WB-3.jpg,12,crowthorne-nightstand,,,,,,,,
crowthorne-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70100GY-N-WB-4.jpg,13,crowthorne-nightstand,,,,,,,,
crowthorne-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70100GY-N-WB-5.jpg,14,crowthorne-nightstand,,,,,,,,
crowthorne-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70100GY-N-WB-7.jpg,15,crowthorne-nightstand,,,,,,,,
dubuque-nightstand,DUBUQUE Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
DUBUQUE Nightstand adds a Contemporary touch while keeping the room feeling warm and welcoming. This bedroom nightstand is made to fit naturally into the room. Crafted from Solid Rubberwood, Paper, Engineered Wood, it is finished in Light Gray tones that pair easily with surrounding decor.<br>
Product Dimensions: 21.5""W X 15""D X 23""H Bonus storage &amp; convenience features (from matching set pieces): English Dovetail Drawers</p>

<p>Materials: Solid Rubberwood, Paper, Engineered Wood.<br>
Color: Light Gray<br>
Weight: 37.9 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, DUBUQUE, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM72003LG-N,17191,shopify,20,deny,manual,150,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72003LG-1.jpg,1,dubuque-nightstand,FALSE,DUBUQUE Nightstand,"Shop DUBUQUE Nightstand Night Stand. Contemporary style. Solid Rubberwood, Paper build. Color: Light Gray. Free shipping. Buy now at GOODDEGG.",,lb,,80,active
dubuque-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72003LG-N-WB-6.jpg,2,dubuque-nightstand,,,,,,,,
farsund-nightstand,FARSUND Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with FARSUND Nightstand, styled in Contemporary and designed for everyday comfort. Built as a bedroom nightstand, it pairs well with a wide range of interiors. With Solid Rubberwood, Paper Veneer, Engineered Wood and Dusty Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 23.5""W X 15.5""D X 23.5""H</p>

<p>Materials: Solid Rubberwood, Paper Veneer, Engineered Wood.<br>
Color: Dusty Gray<br>
Weight: 29 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, FARSUND, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM72013LG-N,13154,shopify,20,deny,manual,240,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72013LG-1.jpg,1,farsund-nightstand,FALSE,FARSUND Nightstand,"Shop FARSUND Nightstand Night Stand. Contemporary style. Solid Rubberwood, Paper Veneer build. Color: Dusty Gray. Free shipping. Buy now at GOODDEGG.",,lb,,110,active
fromberg-nightstand,FROMBERG Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
FROMBERG Nightstand brings a Traditional look to your home with a refined, comfortable feel. As a bedroom nightstand, it is designed to complement your space. The Marble, Solid Wood, Wood Veneer, Engineered Wood construction is complemented by Brown Cherry tones for a polished look.<br>
Product Dimensions: 34.25""W X 19.5""D X 32.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawers</p>

<p>Materials: Marble, Solid Wood, Wood Veneer, Engineered Wood.<br>
Color: Brown Cherry<br>
Weight: 107.8 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, FROMBERG, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7670N,48897,shopify,20,deny,manual,750,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7670N-1.jpg,1,fromberg-nightstand,FALSE,FROMBERG Nightstand,"Shop FROMBERG Nightstand Night Stand. Traditional style. Marble, Solid Wood build. Color: Brown Cherry. Free shipping. Buy now at GOODDEGG.",,lb,,280,active
fromberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7670-1-Z.jpg,2,fromberg-nightstand,,,,,,,,
goldsberg-nightstand,GOLDSBERG Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with GOLDSBERG Nightstand, styled in Contemporary and designed for everyday comfort. As a bedroom nightstand, it is designed to complement your space. With Pinewood, Poplar, Birch, Engineered Wood and Black or Gold tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 28""W X 18""D X 21""H Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawer<br>
French Front &amp; English Back Dovetail Drawers</p>

<p>Materials: Pinewood, Poplar, Birch, Engineered Wood.<br>
Color: Black or Gold<br>
Weight: 70.55 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, GOLDSBERG, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7425BK-N,32001,shopify,20,deny,manual,600,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-1.jpg,1,goldsberg-nightstand,FALSE,GOLDSBERG Nightstand,"Shop GOLDSBERG Nightstand Night Stand. Contemporary style. Pinewood, Poplar build. Color: Black/Gold. Free shipping. Buy now at GOODDEGG.",,lb,,240,active
goldsberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-WB-1.jpg,2,goldsberg-nightstand,,,,,,,,
goldsberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-WB-2.jpg,3,goldsberg-nightstand,,,,,,,,
goldsberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-WB-3.jpg,4,goldsberg-nightstand,,,,,,,,
goldsberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-WB-4.jpg,5,goldsberg-nightstand,,,,,,,,
goldsberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-WB-5.jpg,6,goldsberg-nightstand,,,,,,,,
goldsberg-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7425BK-N-WB-6.jpg,7,goldsberg-nightstand,,,,,,,,
handforth-nightstand,HANDFORTH Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with HANDFORTH Nightstand, styled in Transitional and designed for everyday comfort. This bedroom nightstand is made to fit naturally into the room. With Solid Rubberwood, Mango Wood Veneer, Engineered Wood and Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 28""W X 17""D X 27""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawer<br>
French Front &amp; English Back Dovetail Drawers</p>

<p>Materials: Solid Rubberwood, Mango Wood Veneer, Engineered Wood.<br>
Color: Natural<br>
Weight: 63.8 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, HANDFORTH, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7705NT-N,28939,shopify,20,deny,manual,420,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-1.jpg,1,handforth-nightstand,FALSE,HANDFORTH Nightstand,"Shop HANDFORTH Nightstand Night Stand. Transitional style. Solid Rubberwood, Mango Wood Veneer build. Color: Natural. Free shipping. Buy now at GOODDEGG.",,lb,,180,active
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-1-Z.jpg,2,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-2.jpg,3,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-WB-1.jpg,4,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-WB-2.jpg,5,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-WB-3.jpg,6,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-WB-4.jpg,7,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-WB-5.jpg,8,handforth-nightstand,,,,,,,,
handforth-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7705NT-N-WB-6.jpg,9,handforth-nightstand,,,,,,,,
hepburne-nightstand-w-usb-and-led,HEPBURNE Nightstand w/ USB & LED,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with HEPBURNE Nightstand w/ USB &amp; LED, styled in Mid-Century Modern and designed for everyday comfort. Built as a bedroom nightstand, it pairs well with a wide range of interiors. With Solid Wood, Rubberwood, Walnut Veneer, Engineered Wood and Walnut tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 26""W X 18""D X 26""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): USB Port ad LED Light</p>

<p>Materials: Solid Wood, Rubberwood, Walnut Veneer, Engineered Wood.<br>
Color: Walnut<br>
Weight: 50.17 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, HEPBURNE, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM74000WN-N,22757,shopify,20,deny,manual,480,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74000WN-1.jpg,1,hepburne-nightstand-w-usb-and-led,FALSE,HEPBURNE Nightstand w/ USB & LED,"Shop HEPBURNE Nightstand w/ USB & LED Night Stand. Mid-Century Modern style. Solid Wood, Rubberwood build. Color: Walnut. Free shipping. Buy now at GOODDEGG.",,lb,,190,active
hepburne-nightstand-w-usb-and-led,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74000WN-N-2.jpg,2,hepburne-nightstand-w-usb-and-led,,,,,,,,
hepburne-nightstand-w-usb-and-led,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74000WN-N-USB.jpg,3,hepburne-nightstand-w-usb-and-led,,,,,,,,
hepburne-nightstand-w-usb-and-led,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74000WN-LEG.jpg,4,hepburne-nightstand-w-usb-and-led,,,,,,,,
hepburne-nightstand-w-usb-and-led,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74000WN-HANDLE.jpg,5,hepburne-nightstand-w-usb-and-led,,,,,,,,
holsted-nightstand,HOLSTED Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
HOLSTED Nightstand brings a Contemporary look to your home with a refined, comfortable feel. Built as a bedroom nightstand, it pairs well with a wide range of interiors. The Solid Rubberwood construction is complemented by White tones for a polished look.<br>
Product Dimensions: 28""W X 17""D X 26""H Bonus storage &amp; convenience features (from matching set pieces): English Front &amp; Back Dovetail Drawers</p>

<p>Materials: Solid Rubberwood.<br>
Color: White<br>
Weight: 58.51 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, HOLSTED, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM72012WH-N,26540,shopify,20,deny,manual,360,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72012WH-1.jpg,1,holsted-nightstand,FALSE,HOLSTED Nightstand,Shop HOLSTED Nightstand Night Stand. Contemporary style. Solid Rubberwood build. Color: White. Free shipping. Buy now at GOODDEGG.,,lb,,150,active
huddersfield-nightstand-w-usb,HUDDERSFIELD Nightstand W/ USB,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with HUDDERSFIELD Nightstand W or USB and its Transitional character. This bedroom nightstand is made to fit naturally into the room. Finished in Dark Walnut tones, the Solid Pinewood, Engineered Wood, Birch Veneer build balances durability with visual appeal.<br>
Product Dimensions: 28""W X 18""D X 29""H Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawers<br>
Cedarwood-Lined Bottom Drawers<br>
French Front &amp; English Back Dovetail Drawers<br>
USB-A on Nightstand</p>

<p>Materials: Solid Pinewood, Engineered Wood, Birch Veneer.<br>
Color: Dark Walnut<br>
Weight: 77.4 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, HUDDERSFIELD, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7702DB-N,35108,shopify,20,deny,manual,420,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-1.jpg,1,huddersfield-nightstand-w-usb,FALSE,HUDDERSFIELD Nightstand W/ USB,Shop HUDDERSFIELD Nightstand W/ USB Night Stand. Color: Dark Walnut. Free shipping from GOODDEGG. Buy now.,,lb,,180,active
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-1-Z.jpg,2,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-1.jpg,3,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-2.jpg,4,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-3.jpg,5,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-4.jpg,6,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-6.jpg,7,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-7.jpg,8,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-8.jpg,9,huddersfield-nightstand-w-usb,,,,,,,,
huddersfield-nightstand-w-usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7702DB-N-WB-9.jpg,10,huddersfield-nightstand-w-usb,,,,,,,,
isadore-nightstand,ISADORE Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ISADORE Nightstand adds a Transitional touch while keeping the room feeling warm and welcoming. This bedroom nightstand is made to fit naturally into the room. Crafted from Solid Wood, Birch Veneer, it is finished in Antique White tones that pair easily with surrounding decor.<br>
Product Dimensions: 26""W X 17""D X 26.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): French Front &amp; English Back Dovetail Drawers<br>
Felt-Lined Top Drawers</p>

<p>Materials: Solid Wood, Birch Veneer.<br>
Color: Antique White<br>
Weight: 55 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, ISADORE, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7700WH-N,24948,shopify,20,deny,manual,300,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-1.jpg,1,isadore-nightstand,FALSE,ISADORE Nightstand,"Shop ISADORE Nightstand Night Stand. Transitional style. Solid Wood, Birch Veneer build. Color: Antique White. Free shipping. Buy now at GOODDEGG.",,lb,,130,active
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-1-Z.jpg,2,isadore-nightstand,,,,,,,,
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-WB-1.jpg,3,isadore-nightstand,,,,,,,,
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-WB-2.jpg,4,isadore-nightstand,,,,,,,,
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-WB-3.jpg,5,isadore-nightstand,,,,,,,,
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-WB-4.jpg,6,isadore-nightstand,,,,,,,,
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-WB-5.jpg,7,isadore-nightstand,,,,,,,,
isadore-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7700WH-N-WB-6.jpg,8,isadore-nightstand,,,,,,,,
kirkham-nighstand-night-stand,KIRKHAM Nighstand Night Stand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with KIRKHAM Nightstand, styled in Transitional and designed for everyday comfort. As a bedroom nightstand, it is designed to complement your space. With Solid Rubberwood, Okume Veneer, Engineered Wood and Walnut tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 23.5""W X 15""D X 23""H Bonus storage &amp; convenience features (from matching set pieces): English Dovetail Drawers</p>

<p>Materials: Solid Rubberwood, Okume Veneer, Engineered Wood.<br>
Color: Walnut<br>
Weight: 41.87 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, KIRKHAM, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7213WN-N,18992,shopify,20,deny,manual,240,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-N-1.jpg,1,kirkham-nighstand-night-stand,FALSE,KIRKHAM Nighstand Night Stand,"Shop KIRKHAM Nighstand Night Stand. Transitional style. Solid Rubberwood, Okume Veneer build. Color: Walnut. Free shipping. Buy now at GOODDEGG.",,lb,,140,active
kirkham-nighstand-night-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z.jpg,2,kirkham-nighstand-night-stand,,,,,,,,
kirkham-nighstand-night-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-N-2.jpg,3,kirkham-nighstand-night-stand,,,,,,,,
kirkham-nighstand-night-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-N-3.jpg,4,kirkham-nighstand-night-stand,,,,,,,,
lafayette-nightstand-w-marble-top,LAFAYETTE Nightstand w/ Marble Top,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with LAFAYETTE Nightstand w/ Marble Top and its Transitional character. Built as a bedroom nightstand, it pairs well with a wide range of interiors. Finished in Weathered Gray tones, the Solid Rubberwood, Oak Veneer, Engineered Wood, Metal, Other build balances durability with visual appeal.<br>
Product Dimensions: 28""W X 17""D X 29""H Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawers<br>
UV-Stained Lower Drawers<br>
French Front &amp; English Back Dovetail Drawers</p>

<p>Materials: Solid Rubberwood, Oak Veneer, Engineered Wood, Metal, Other.<br>
Color: Weathered Gray<br>
Weight: 105.46 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, LAFAYETTE, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM71501GY-N,47836,shopify,20,deny,manual,630,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-N-1.jpg,1,lafayette-nightstand-w-marble-top,FALSE,LAFAYETTE Nightstand w/ Marble Top,Shop LAFAYETTE Nightstand w/ Marble Top Night Stand. Color: Weathered Gray. Free shipping from GOODDEGG. Buy now.,,lb,,260,active
lafayette-nightstand-w-marble-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z.jpg,2,lafayette-nightstand-w-marble-top,,,,,,,,
latimer-nightstand,LATIMER Nightstand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with LATIMER Nightstand, styled in Contemporary and designed for everyday comfort. This bedroom nightstand is made to fit naturally into the room. With Melamine Paper, Engineered Wood, Metal and Black tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 24""W X 16""D X 24""H Bonus storage &amp; convenience features (from matching set pieces): Center Glide Drawers</p>

<p>Materials: Melamine Paper, Engineered Wood, Metal.<br>
Color: Black<br>
Weight: 41.98 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, LATIMER, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7270BK-N,19042,shopify,20,deny,manual,270,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-N-1.jpg,1,latimer-nightstand,FALSE,LATIMER Nightstand,"Shop LATIMER Nightstand Night Stand. Contemporary style. Melamine Paper, Engineered Wood build. Color: Black. Free shipping. Buy now at GOODDEGG.",,lb,,120,active
latimer-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-1-Z.jpg,2,latimer-nightstand,,,,,,,,
leovanni-nightstand-w-usb-a-c,LEOVANNI Nightstand W/ USB A-C,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
LEOVANNI Nightstand W or USB A-C adds a Traditional touch while keeping the room feeling warm and welcoming. As a bedroom nightstand, it is designed to complement your space. Crafted from Asian Hardwood, Oak Veneer, Engineered Wood, it is finished in Dark Brown tones that pair easily with surrounding decor.<br>
Product Dimensions: 31""W X 20""D X 29""H Bonus storage &amp; convenience features (from matching set pieces): French Front &amp; English Back Dovetail Drawers<br>
Felt-Lined Top Drawers<br>
USB-A &amp; USB-C on Nightstand</p>

<p>Materials: Asian Hardwood, Oak Veneer, Engineered Wood.<br>
Color: Dark Brown<br>
Weight: 110 lbs</p>",GOODDEGG,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, LEOVANNI, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM70003DB-N,49895,shopify,20,deny,manual,720,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70003DB-N-1.jpg,1,leovanni-nightstand-w-usb-a-c,FALSE,LEOVANNI Nightstand W/ USB A-C,"Shop LEOVANNI Nightstand W/ USB A-C Night Stand. Traditional style. Asian Hardwood, Oak Veneer build. Color: Dark Brown. Free shipping. Buy now at GOODDEGG.",,lb,,300,active
